case_group,case_id,metric,value,RAC_value,change_percent,percent_unavailable_reason
buffer_pressure,RAC,branch1_stroke_utilization_p95,0.9105575581547505,0.9105575581547505,0.0,
buffer_pressure,RAC,branch1_stroke_utilization_abs_peak,0.9905607470215019,0.9905607470215019,0.0,
buffer_pressure,RAC,branch2_stroke_utilization_p95,0.9293332287855461,0.9293332287855461,0.0,
buffer_pressure,RAC,branch2_stroke_utilization_abs_peak,0.9997618944194286,0.9997618944194286,0.0,
buffer_pressure,RAC,branch1_pressure_min_Pa,11182317.957048526,11182317.957048526,0.0,
buffer_pressure,RAC,branch1_pressure_max_Pa,17019695.346408445,17019695.346408445,0.0,
buffer_pressure,RAC,branch2_pressure_min_Pa,11003680.62669265,11003680.62669265,0.0,
buffer_pressure,RAC,branch2_pressure_max_Pa,16860789.799664993,16860789.799664993,0.0,
buffer_pressure,RAC,branch1_rope_tension_p95_N,836348.3638455358,836348.3638455358,0.0,
buffer_pressure,RAC,branch1_rope_tension_abs_peak_N,850845.5854806274,850845.5854806274,0.0,
buffer_pressure,RAC,branch2_rope_tension_p95_N,760518.5399030717,760518.5399030717,0.0,
buffer_pressure,RAC,branch2_rope_tension_abs_peak_N,855135.6076777729,855135.6076777729,0.0,
buffer_pressure,RAC,soil_x_displacement_rms_m,0.08640864499491943,0.08640864499491943,0.0,
buffer_pressure,RAC,soil_x_displacement_abs_peak_m,0.23833334670911777,0.23833334670911777,0.0,
buffer_pressure,RAC,soil_rotation_rms_rad,0.023794465471623706,0.023794465471623706,0.0,
buffer_pressure,RAC,soil_rotation_abs_peak_rad,0.070062974700602,0.070062974700602,0.0,
buffer_pressure,RAC,soil_force_x_total_rms_N,3211366.7482100907,3211366.7482100907,0.0,
buffer_pressure,RAC,soil_force_x_total_abs_peak_N,12607581.521226423,12607581.521226423,0.0,
buffer_pressure,RAC,soil_moment_total_rms_Nm,8440718.929406008,8440718.929406008,0.0,
buffer_pressure,RAC,soil_moment_total_abs_peak_Nm,33179091.205775462,33179091.205775462,0.0,
buffer_pressure,RAC,support_runtime_delta_x_force_rms_N,478427.42463583016,478427.42463583016,0.0,
buffer_pressure,RAC,support_runtime_delta_x_force_abs_peak_N,1711493.652641907,1711493.652641907,0.0,
buffer_pressure,RAC,support_runtime_delta_pitch_moment_rms_Nm,282017297.5973248,282017297.5973248,0.0,
buffer_pressure,RAC,support_runtime_delta_pitch_moment_abs_peak_Nm,944032503.2381368,944032503.2381368,0.0,
buffer_pressure,RAC,branch1_proxy_endstop_reaction_p95_N,575878.0243323357,575878.0243323357,0.0,
buffer_pressure,RAC,branch1_proxy_endstop_reaction_abs_peak_N,881833.9660598005,881833.9660598005,0.0,
buffer_pressure,RAC,branch2_proxy_endstop_reaction_p95_N,930299.9482425514,930299.9482425514,0.0,
buffer_pressure,RAC,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
buffer_pressure,B_P185_N9,soil_energy_total_J,5172051.012758992,9754911.229495715,-46.98002994511757,
buffer_pressure,B_P185_N9,soil_energy_source_interval_contribution_J,5085456.8958541555,7857376.310705911,-35.27792618351411,
buffer_pressure,B_P185_N9,soil_energy_proxy_interval_contribution_J,42735.28040097165,810745.807542214,-94.72889282887269,
buffer_pressure,B_P185_N9,soil_energy_transition_interval_contribution_J,43858.836503860184,1086789.111247614,-95.96436548269139,
buffer_pressure,B_P185_N9,source_frame_fraction,0.9966672221296451,0.9715047492084653,2.5900514579759846,
buffer_pressure,B_P185_N9,proxy_frame_fraction,0.0033327778703549408,0.028495250791534744,-88.30409356725146,
buffer_pressure,B_P185_N9,roll_phi_rms_deg,0.15738942529657615,0.1607811867737967,-2.109551213844712,
buffer_pressure,B_P185_N9,roll_phi_abs_peak_deg,0.6093058692527806,0.629523989060107,-3.2116520035261,
buffer_pressure,B_P185_N9,roll_p_rms_deg_s,0.1173577056634864,0.12070771044567308,-2.775303060440714,
buffer_pressure,B_P185_N9,roll_p_abs_peak_deg_s,0.7665838425380898,0.8024914273104661,-4.474513191090386,
buffer_pressure,B_P185_N9,buffer_relative_pitch_rms_rad,0.018319126821409532,0.02274643210347487,-19.463735068098874,
buffer_pressure,B_P185_N9,buffer_relative_pitch_abs_peak_rad,0.04489929722031777,0.04491263224289723,-0.029691028811991368,
buffer_pressure,B_P185_N9,branch1_stroke_utilization_p95,0.7712415541715973,0.9105575581547505,-15.300076610805114,
buffer_pressure,B_P185_N9,branch1_stroke_utilization_abs_peak,0.9770853269318858,0.9905607470215019,-1.3603830083248394,
buffer_pressure,B_P185_N9,branch2_stroke_utilization_p95,0.7879106536343912,0.9293332287855461,-15.217638923334977,
buffer_pressure,B_P185_N9,branch2_stroke_utilization_abs_peak,0.9999912570500893,0.9997618944194286,0.022941725618962367,
buffer_pressure,B_P185_N9,branch1_pressure_min_Pa,16315008.510787968,11182317.957048526,45.900059124183315,
buffer_pressure,B_P185_N9,branch1_pressure_max_Pa,23311428.940453615,17019695.346408445,36.96736907439928,
buffer_pressure,B_P185_N9,branch2_pressure_min_Pa,15078481.503543232,11003680.62669265,37.03125358769462,
buffer_pressure,B_P185_N9,branch2_pressure_max_Pa,21302934.691826615,16860789.799664993,26.346007185558317,
buffer_pressure,B_P185_N9,branch1_rope_tension_p95_N,1108255.5656052963,836348.3638455358,32.511237364000955,
buffer_pressure,B_P185_N9,branch1_rope_tension_abs_peak_N,1165380.813318476,850845.5854806274,36.96736907439831,
buffer_pressure,B_P185_N9,branch2_rope_tension_p95_N,990742.2853717253,760518.5399030717,30.271943863195723,
buffer_pressure,B_P185_N9,branch2_rope_tension_abs_peak_N,1080429.6963228288,855135.6076777729,26.346007185558555,
buffer_pressure,B_P185_N9,soil_x_displacement_rms_m,0.06756269857157848,0.08640864499491943,-21.810255703522525,
buffer_pressure,B_P185_N9,soil_x_displacement_abs_peak_m,0.19517417437508566,0.23833334670911777,-18.10874262035485,
buffer_pressure,B_P185_N9,soil_rotation_rms_rad,0.019613867832990062,0.023794465471623706,-17.569621993060743,
buffer_pressure,B_P185_N9,soil_rotation_abs_peak_rad,0.05337329111008606,0.070062974700602,-23.820974861309352,
buffer_pressure,B_P185_N9,soil_force_x_total_rms_N,3232238.2028256645,3211366.7482100907,0.6499243547068214,
buffer_pressure,B_P185_N9,soil_force_x_total_abs_peak_N,9707185.145017982,12607581.521226423,-23.005176459301612,
buffer_pressure,B_P185_N9,soil_moment_total_rms_Nm,8821090.837642815,8440718.929406008,4.506392303997437,
buffer_pressure,B_P185_N9,soil_moment_total_abs_peak_Nm,25260701.603264645,33179091.205775462,-23.865601240857583,
buffer_pressure,B_P185_N9,support_runtime_delta_x_force_rms_N,467252.9187984289,478427.42463583016,-2.3356741821201155,
buffer_pressure,B_P185_N9,support_runtime_delta_x_force_abs_peak_N,1702382.1880767331,1711493.652641907,-0.5323691707012327,
buffer_pressure,B_P185_N9,support_runtime_delta_pitch_moment_rms_Nm,284407535.07442474,282017297.5973248,0.847549954369405,
buffer_pressure,B_P185_N9,support_runtime_delta_pitch_moment_abs_peak_Nm,927564321.8784282,944032503.2381368,-1.7444506733847458,
buffer_pressure,B_P185_N9,branch1_proxy_endstop_reaction_p95_N,107599.37393065136,575878.0243323357,-81.31559646586611,
buffer_pressure,B_P185_N9,branch1_proxy_endstop_reaction_abs_peak_N,146650.90435789153,881833.9660598005,-83.3697827479752,
buffer_pressure,B_P185_N9,branch2_proxy_endstop_reaction_p95_N,489875.2979374746,930299.9482425514,-47.34222023091498,
buffer_pressure,B_P185_N9,branch2_proxy_endstop_reaction_abs_peak_N,529989.0847939595,999002.7056897056,-46.948183245604106,
soil_3x3,S_L35_M200,soil_energy_total_J,28497899.984273758,9754911.229495715,192.1389986420919,
soil_3x3,S_L35_M200,soil_energy_source_interval_contribution_J,24346839.316508204,7857376.310705911,209.85965739396883,
soil_3x3,S_L35_M200,soil_energy_proxy_interval_contribution_J,1596060.4658692472,810745.807542214,96.86324012056556,
soil_3x3,S_L35_M200,soil_energy_transition_interval_contribution_J,2555000.2018962204,1086789.111247614,135.09622754345844,
soil_3x3,S_L35_M200,source_frame_fraction,0.9635060823196134,0.9715047492084653,-0.823327615780447,
soil_3x3,S_L35_M200,proxy_frame_fraction,0.0364939176803866,0.028495250791534744,28.07017543859649,
soil_3x3,S_L35_M200,roll_phi_rms_deg,0.18307202403742054,0.1607811867737967,13.86408305032904,
soil_3x3,S_L35_M200,roll_phi_abs_peak_deg,0.5801998450666163,0.629523989060107,-7.835149231903417,
soil_3x3,S_L35_M200,roll_p_rms_deg_s,0.14963565477219307,0.12070771044567308,23.96528292990827,
soil_3x3,S_L35_M200,roll_p_abs_peak_deg_s,0.6871486232580883,0.8024914273104661,-14.37308862462828,
soil_3x3,S_L35_M200,buffer_relative_pitch_rms_rad,0.02330245947838812,0.02274643210347487,2.44445973937295,
soil_3x3,S_L35_M200,buffer_relative_pitch_abs_peak_rad,0.044894451379314845,0.04491263224289723,-0.04048051221772017,
soil_3x3,S_L35_M200,branch1_stroke_utilization_p95,0.9044611542694028,0.9105575581547505,-0.6695242745227556,
soil_3x3,S_L35_M200,branch1_stroke_utilization_abs_peak,0.990158891658723,0.9905607470215019,-0.04056847235136823,
soil_3x3,S_L35_M200,branch2_stroke_utilization_p95,0.9188283617142381,0.9293332287855461,-1.1303660243630604,
soil_3x3,S_L35_M200,branch2_stroke_utilization_abs_peak,0.999752346673727,0.9997618944194286,-0.0009550019614575008,
soil_3x3,S_L35_M200,branch1_pressure_min_Pa,11183145.892974453,11182317.957048526,0.007403974105432604,
soil_3x3,S_L35_M200,branch1_pressure_max_Pa,17019656.01717309,17019695.346408445,-0.00023108072474752292,
soil_3x3,S_L35_M200,branch2_pressure_min_Pa,11003699.95890246,11003680.62669265,0.0001756885760738639,
soil_3x3,S_L35_M200,branch2_pressure_max_Pa,16859094.716403533,16860789.799664993,-0.010053403675631763,
soil_3x3,S_L35_M200,branch1_rope_tension_p95_N,828040.9829114014,836348.3638455358,-0.9932919454683884,
soil_3x3,S_L35_M200,branch1_rope_tension_abs_peak_N,850843.6193404743,850845.5854806274,-0.0002310807256534925,
soil_3x3,S_L35_M200,branch2_rope_tension_p95_N,808756.7613760771,760518.5399030717,6.342806774855658,
soil_3x3,S_L35_M200,branch2_rope_tension_abs_peak_N,855049.6374431604,855135.6076777729,-0.01005340367546283,
soil_3x3,S_L35_M200,soil_x_displacement_rms_m,0.15692152688583538,0.08640864499491943,81.60396670386615,
soil_3x3,S_L35_M200,soil_x_displacement_abs_peak_m,0.3842129367319881,0.23833334670911777,61.20821615487746,
soil_3x3,S_L35_M200,soil_rotation_rms_rad,0.030461252356465192,0.023794465471623706,28.018225048139954,
soil_3x3,S_L35_M200,soil_rotation_abs_peak_rad,0.0720861256543842,0.070062974700602,2.8876178358507865,
soil_3x3,S_L35_M200,soil_force_x_total_rms_N,3728553.3995560897,3211366.7482100907,16.104876580485914,
soil_3x3,S_L35_M200,soil_force_x_total_abs_peak_N,12195580.043376215,12607581.521226423,-3.2678866851390382,
soil_3x3,S_L35_M200,soil_moment_total_rms_Nm,8535212.583513385,8440718.929406008,1.1194976979766185,
soil_3x3,S_L35_M200,soil_moment_total_abs_peak_Nm,28740544.088325486,33179091.205775462,-13.37754277210993,
soil_3x3,S_L35_M200,support_runtime_delta_x_force_rms_N,572514.4368265615,478427.42463583016,19.66589023661186,
soil_3x3,S_L35_M200,support_runtime_delta_x_force_abs_peak_N,1901078.7161618886,1711493.652641907,11.077170121392674,
soil_3x3,S_L35_M200,support_runtime_delta_pitch_moment_rms_Nm,276706938.7341173,282017297.5973248,-1.8829904791123115,
soil_3x3,S_L35_M200,support_runtime_delta_pitch_moment_abs_peak_Nm,890637179.5940186,944032503.2381368,-5.656089537274011,
soil_3x3,S_L35_M200,branch1_proxy_endstop_reaction_p95_N,1484156.0752085357,575878.0243323357,157.7205610388144,
soil_3x3,S_L35_M200,branch1_proxy_endstop_reaction_abs_peak_N,2915274.6524937917,881833.9660598005,230.59223898119794,
soil_3x3,S_L35_M200,branch2_proxy_endstop_reaction_p95_N,999002.7056897056,930299.9482425514,7.385011423137443,
soil_3x3,S_L35_M200,branch2_proxy_endstop_reaction_abs_peak_N,2685057.2641650504,999002.7056897056,168.77377297104545,
soil_3x3,S_L35_M325,soil_energy_total_J,11572780.837836295,9754911.229495715,18.635429534652523,
soil_3x3,S_L35_M325,soil_energy_source_interval_contribution_J,10123531.731465321,7857376.310705911,28.841121147165943,
soil_3x3,S_L35_M325,soil_energy_proxy_interval_contribution_J,586905.2172195968,810745.807542214,-27.60921959019347,
soil_3x3,S_L35_M325,soil_energy_transition_interval_contribution_J,862343.8891513979,1086789.111247614,-20.652141227156495,
soil_3x3,S_L35_M325,source_frame_fraction,0.9805032494584236,0.9715047492084653,0.9262435677529972,
soil_3x3,S_L35_M325,proxy_frame_fraction,0.019496750541576405,0.028495250791534744,-31.578947368421044,
soil_3x3,S_L35_M325,roll_phi_rms_deg,0.17093413368942487,0.1607811867737967,6.314760526001309,
soil_3x3,S_L35_M325,roll_phi_abs_peak_deg,0.5972306891609551,0.629523989060107,-5.129796554276901,
soil_3x3,S_L35_M325,roll_p_rms_deg_s,0.13935954550832397,0.12070771044567308,15.452065981357107,
soil_3x3,S_L35_M325,roll_p_abs_peak_deg_s,0.746309181106514,0.8024914273104661,-7.000977741562392,
soil_3x3,S_L35_M325,buffer_relative_pitch_rms_rad,0.022296352925614667,0.02274643210347487,-1.9786803302283533,
soil_3x3,S_L35_M325,buffer_relative_pitch_abs_peak_rad,0.04486824188009517,0.04491263224289723,-0.09883714355015266,
soil_3x3,S_L35_M325,branch1_stroke_utilization_p95,0.8900213000995312,0.9105575581547505,-2.255349798736077,
soil_3x3,S_L35_M325,branch1_stroke_utilization_abs_peak,0.989579578777187,0.9905607470215019,-0.09905179942422297,
soil_3x3,S_L35_M325,branch2_stroke_utilization_p95,0.9077942390646894,0.9293332287855461,-2.317682081485879,
soil_3x3,S_L35_M325,branch2_stroke_utilization_abs_peak,0.9999485906460848,0.9997618944194286,0.01867406906566896,
soil_3x3,S_L35_M325,branch1_pressure_min_Pa,11184339.626632439,11182317.957048526,0.018079163834172896,
soil_3x3,S_L35_M325,branch1_pressure_max_Pa,17020464.418941326,17019695.346408445,0.004518720912612244,
soil_3x3,S_L35_M325,branch2_pressure_min_Pa,11003302.617157655,11003680.62669265,-0.0034353008581422297,
soil_3x3,S_L35_M325,branch2_pressure_max_Pa,16856651.58945417,16860789.799664993,-0.024543394823086782,
soil_3x3,S_L35_M325,branch1_rope_tension_p95_N,830652.0396268353,836348.3638455358,-0.6810946807510669,
soil_3x3,S_L35_M325,branch1_rope_tension_abs_peak_N,850884.0328180266,850845.5854806274,0.004518720911917132,
soil_3x3,S_L35_M325,branch2_rope_tension_p95_N,780814.7380123202,760518.5399030717,2.6687315357013244,
soil_3x3,S_L35_M325,branch2_rope_tension_abs_peak_N,854925.7283693041,855135.6076777729,-0.024543394823510152,
soil_3x3,S_L35_M325,soil_x_displacement_rms_m,0.09606269037189544,0.08640864499491943,11.172545730283856,
soil_3x3,S_L35_M325,soil_x_displacement_abs_peak_m,0.24979481279186203,0.23833334670911777,4.8090064781126936,
soil_3x3,S_L35_M325,soil_rotation_rms_rad,0.02636125073527844,0.023794465471623706,10.787320550300981,
soil_3x3,S_L35_M325,soil_rotation_abs_peak_rad,0.07282952326949169,0.070062974700602,3.9486598745084716,
soil_3x3,S_L35_M325,soil_force_x_total_rms_N,3205920.796817978,3211366.7482100907,-0.1695836015972999,
soil_3x3,S_L35_M325,soil_force_x_total_abs_peak_N,11477384.110578857,12607581.521226423,-8.964426751829748,
soil_3x3,S_L35_M325,soil_moment_total_rms_Nm,7376345.133783229,8440718.929406008,-12.60998979500057,
soil_3x3,S_L35_M325,soil_moment_total_abs_peak_Nm,26659728.511252902,33179091.205775462,-19.64900923322378,
soil_3x3,S_L35_M325,support_runtime_delta_x_force_rms_N,483837.28675472544,478427.42463583016,1.1307591998960274,
soil_3x3,S_L35_M325,support_runtime_delta_x_force_abs_peak_N,1667469.8645974935,1711493.652641907,-2.57224372269551,
soil_3x3,S_L35_M325,support_runtime_delta_pitch_moment_rms_Nm,280184665.5379242,282017297.5973248,-0.6498296647099006,
soil_3x3,S_L35_M325,support_runtime_delta_pitch_moment_abs_peak_Nm,958118145.0819217,944032503.2381368,1.4920717025599866,
soil_3x3,S_L35_M325,branch1_proxy_endstop_reaction_p95_N,569846.1335158963,575878.0243323357,-1.047425072945385,
soil_3x3,S_L35_M325,branch1_proxy_endstop_reaction_abs_peak_N,1072573.9574291196,881833.9660598005,21.629921131477982,
soil_3x3,S_L35_M325,branch2_proxy_endstop_reaction_p95_N,924103.981531258,930299.9482425514,-0.6660181722033165,
soil_3x3,S_L35_M325,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
soil_3x3,S_L35_M450,soil_energy_total_J,7098439.562036793,9754911.229495715,-27.232145992539703,
soil_3x3,S_L35_M450,soil_energy_source_interval_contribution_J,6308846.518428673,7857376.310705911,-19.707975423899704,
soil_3x3,S_L35_M450,soil_energy_proxy_interval_contribution_J,377146.5551029479,810745.807542214,-53.48152878566559,
soil_3x3,S_L35_M450,soil_energy_transition_interval_contribution_J,412446.48850517534,1086789.111247614,-62.04907794561041,
soil_3x3,S_L35_M450,source_frame_fraction,0.9836693884352607,0.9715047492084653,1.2521440823327528,
soil_3x3,S_L35_M450,proxy_frame_fraction,0.01633061156473921,0.028495250791534744,-42.69005847953217,
soil_3x3,S_L35_M450,roll_phi_rms_deg,0.16723483768695763,0.1607811867737967,4.013934119195527,
soil_3x3,S_L35_M450,roll_phi_abs_peak_deg,0.6368251655147866,0.629523989060107,1.1597932059079215,
soil_3x3,S_L35_M450,roll_p_rms_deg_s,0.13237206228836407,0.12070771044567308,9.663303031450312,
soil_3x3,S_L35_M450,roll_p_abs_peak_deg_s,0.7342016870076313,0.8024914273104661,-8.509715864717265,
soil_3x3,S_L35_M450,buffer_relative_pitch_rms_rad,0.021268510148782102,0.02274643210347487,-6.497379228397731,
soil_3x3,S_L35_M450,buffer_relative_pitch_abs_peak_rad,0.044667414599707765,0.04491263224289723,-0.5459881350602562,
soil_3x3,S_L35_M450,branch1_stroke_utilization_p95,0.8769594196829843,0.9105575581547505,-3.6898423576707193,
soil_3x3,S_L35_M450,branch1_stroke_utilization_abs_peak,0.9792077880942287,0.9905607470215019,-1.1461143560766127,
soil_3x3,S_L35_M450,branch2_stroke_utilization_p95,0.894850042410293,0.9293332287855461,-3.710529797833209,
soil_3x3,S_L35_M450,branch2_stroke_utilization_abs_peak,0.9998413755981552,0.9997618944194286,0.007950010814598703,
soil_3x3,S_L35_M450,branch1_pressure_min_Pa,11479406.295841722,11182317.957048526,2.6567688375014655,
soil_3x3,S_L35_M450,branch1_pressure_max_Pa,17020022.752470892,17019695.346408445,0.001923689324530859,
soil_3x3,S_L35_M450,branch2_pressure_min_Pa,11003519.696008582,11003680.62669265,-0.0014625168571213074,
soil_3x3,S_L35_M450,branch2_pressure_max_Pa,16282926.805577042,16860789.799664993,-3.4272593452261226,
soil_3x3,S_L35_M450,branch1_rope_tension_p95_N,829687.4351608676,836348.3638455358,-0.7964299295141981,
soil_3x3,S_L35_M450,branch1_rope_tension_abs_peak_N,850861.9531063214,850845.5854806274,0.0019236893242829329,
soil_3x3,S_L35_M450,branch2_rope_tension_p95_N,747894.7032398043,760518.5399030717,-1.6598986087671668,
soil_3x3,S_L35_M450,branch2_rope_tension_abs_peak_N,825827.892649279,855135.6076777729,-3.427259345226267,
soil_3x3,S_L35_M450,soil_x_displacement_rms_m,0.07062278320110303,0.08640864499491943,-18.268845431778917,
soil_3x3,S_L35_M450,soil_x_displacement_abs_peak_m,0.1929015923528901,0.23833334670911777,-19.06227348524436,
soil_3x3,S_L35_M450,soil_rotation_rms_rad,0.02267252859120924,0.023794465471623706,-4.7151169743755865,
soil_3x3,S_L35_M450,soil_rotation_abs_peak_rad,0.06396898025162566,0.070062974700602,-8.697881406003125,
soil_3x3,S_L35_M450,soil_force_x_total_rms_N,3093760.326453986,3211366.7482100907,-3.6621921747696518,
soil_3x3,S_L35_M450,soil_force_x_total_abs_peak_N,11345210.439359976,12607581.521226423,-10.012793331862174,
soil_3x3,S_L35_M450,soil_moment_total_rms_Nm,7250129.72191049,8440718.929406008,-14.105305690818714,
soil_3x3,S_L35_M450,soil_moment_total_abs_peak_Nm,26079905.33308007,33179091.205775462,-21.396565170114254,
soil_3x3,S_L35_M450,support_runtime_delta_x_force_rms_N,471090.4036641674,478427.42463583016,-1.5335703168035513,
soil_3x3,S_L35_M450,support_runtime_delta_x_force_abs_peak_N,1690290.989212204,1711493.652641907,-1.2388397349282658,
soil_3x3,S_L35_M450,support_runtime_delta_pitch_moment_rms_Nm,283417404.01066875,282017297.5973248,0.4964611835062302,
soil_3x3,S_L35_M450,support_runtime_delta_pitch_moment_abs_peak_Nm,921779984.5204754,944032503.2381368,-2.3571771778336825,
soil_3x3,S_L35_M450,branch1_proxy_endstop_reaction_p95_N,382349.8467629266,575878.0243323357,-33.60575840583303,
soil_3x3,S_L35_M450,branch1_proxy_endstop_reaction_abs_peak_N,782324.6532233602,881833.9660598005,-11.28435926335051,
soil_3x3,S_L35_M450,branch2_proxy_endstop_reaction_p95_N,731507.5326621324,930299.9482425514,-21.368636637673884,
soil_3x3,S_L35_M450,branch2_proxy_endstop_reaction_abs_peak_N,999002.7056897056,999002.7056897056,0.0,
soil_3x3,S_L40_M200,soil_energy_total_J,23088460.06862249,9754911.229495715,136.68549641754203,
soil_3x3,S_L40_M200,soil_energy_source_interval_contribution_J,18584645.3149646,7857376.310705911,136.52482177342662,
soil_3x3,S_L40_M200,soil_energy_proxy_interval_contribution_J,1863389.0065178678,810745.807542214,129.83640361542598,
soil_3x3,S_L40_M200,soil_energy_transition_interval_contribution_J,2640425.7471399605,1086789.111247614,142.95658834019787,
soil_3x3,S_L40_M200,source_frame_fraction,0.9548408598566905,0.9715047492084653,-1.7152658662092684,
soil_3x3,S_L40_M200,proxy_frame_fraction,0.04515914014330945,0.028495250791534744,58.47953216374269,
soil_3x3,S_L40_M200,roll_phi_rms_deg,0.19594032097174566,0.1607811867737967,21.867691676772097,
soil_3x3,S_L40_M200,roll_phi_abs_peak_deg,0.5764667128740202,0.629523989060107,-8.428157958730448,
soil_3x3,S_L40_M200,roll_p_rms_deg_s,0.1689829402706407,0.12070771044567308,39.993493080704944,
soil_3x3,S_L40_M200,roll_p_abs_peak_deg_s,0.7853606124547823,0.8024914273104661,-2.1347037828301016,
soil_3x3,S_L40_M200,buffer_relative_pitch_rms_rad,0.02500312148215054,0.02274643210347487,9.921069679894657,
soil_3x3,S_L40_M200,buffer_relative_pitch_abs_peak_rad,0.04487763706002903,0.04491263224289723,-0.07791835196597066,
soil_3x3,S_L40_M200,branch1_stroke_utilization_p95,0.9231016221616162,0.9105575581547505,1.3776244999038068,
soil_3x3,S_L40_M200,branch1_stroke_utilization_abs_peak,0.9897872418434321,0.9905607470215019,-0.07808760647901415,
soil_3x3,S_L40_M200,branch2_stroke_utilization_p95,0.9417506626002252,0.9293332287855461,1.3361659122967333,
soil_3x3,S_L40_M200,branch2_stroke_utilization_abs_peak,0.9997998238738717,0.9997618944194286,0.0037938487808696557,
soil_3x3,S_L40_M200,branch1_pressure_min_Pa,11183911.690451996,11182317.957048526,0.01425226334640031,
soil_3x3,S_L40_M200,branch1_pressure_max_Pa,17019851.587546214,17019695.346408445,0.0009180019653057056,
soil_3x3,S_L40_M200,branch2_pressure_min_Pa,11003603.82796934,11003680.62669265,-0.0006979366806042549,
soil_3x3,S_L40_M200,branch2_pressure_max_Pa,16857527.296048377,16860789.799664993,-0.019349648832470187,
soil_3x3,S_L40_M200,branch1_rope_tension_p95_N,837181.6185276537,836348.3638455358,0.09963009651703576,
soil_3x3,S_L40_M200,branch1_rope_tension_abs_peak_N,850853.3962598142,850845.5854806274,0.000918001964171724,
